date_id,date,year,month,month_name,quarter,day,weekday,weekday_name,is_weekend
1893,2023-03-08,2023,3,March,1,8,3,Wednesday,False
1894,2023-03-09,2023,3,March,1,9,4,Thursday,False
1895,2023-03-10,2023,3,March,1,10,5,Friday,False
1896,2023-03-11,2023,3,March,1,11,6,Saturday,True
1897,2023-03-12,2023,3,March,1,12,7,Sunday,True
1898,2023-03-13,2023,3,March,1,13,1,Monday,False
1899,2023-03-14,2023,3,March,1,14,2,Tuesday,False
1900,2023-03-15,2023,3,March,1,15,3,Wednesday,False
1901,2023-03-16,2023,3,March,1,16,4,Thursday,False
1902,2023-03-17,2023,3,March,1,17,5,Friday,False
1903,2023-03-18,2023,3,March,1,18,6,Saturday,True
1904,2023-03-19,2023,3,March,1,19,7,Sunday,True
1905,2023-03-20,2023,3,March,1,20,1,Monday,False
1906,2023-03-21,2023,3,March,1,21,2,Tuesday,False
1907,2023-03-22,2023,3,March,1,22,3,Wednesday,False
1908,2023-03-23,2023,3,March,1,23,4,Thursday,False
1909,2023-03-24,2023,3,March,1,24,5,Friday,False
1910,2023-03-25,2023,3,March,1,25,6,Saturday,True
1911,2023-03-26,2023,3,March,1,26,7,Sunday,True
1912,2023-03-27,2023,3,March,1,27,1,Monday,False
1913,2023-03-28,2023,3,March,1,28,2,Tuesday,False
1914,2023-03-29,2023,3,March,1,29,3,Wednesday,False
1915,2023-03-30,2023,3,March,1,30,4,Thursday,False
1916,2023-03-31,2023,3,March,1,31,5,Friday,False
1917,2023-04-01,2023,4,April,2,1,6,Saturday,True
1918,2023-04-02,2023,4,April,2,2,7,Sunday,True
1919,2023-04-03,2023,4,April,2,3,1,Monday,False
1920,2023-04-04,2023,4,April,2,4,2,Tuesday,False
1921,2023-04-05,2023,4,April,2,5,3,Wednesday,False
1922,2023-04-06,2023,4,April,2,6,4,Thursday,False
1923,2023-04-07,2023,4,April,2,7,5,Friday,False
1924,2023-04-08,2023,4,April,2,8,6,Saturday,True
1925,2023-04-09,2023,4,April,2,9,7,Sunday,True
1926,2023-04-10,2023,4,April,2,10,1,Monday,False
1927,2023-04-11,2023,4,April,2,11,2,Tuesday,False
1928,2023-04-12,2023,4,April,2,12,3,Wednesday,False
1929,2023-04-13,2023,4,April,2,13,4,Thursday,False
1930,2023-04-14,2023,4,April,2,14,5,Friday,False
1931,2023-04-15,2023,4,April,2,15,6,Saturday,True
1932,2023-04-16,2023,4,April,2,16,7,Sunday,True
1933,2023-04-17,2023,4,April,2,17,1,Monday,False
1934,2023-04-18,2023,4,April,2,18,2,Tuesday,False
1935,2023-04-19,2023,4,April,2,19,3,Wednesday,False
1936,2023-04-20,2023,4,April,2,20,4,Thursday,False
1937,2023-04-21,2023,4,April,2,21,5,Friday,False
1938,2023-04-22,2023,4,April,2,22,6,Saturday,True
1939,2023-04-23,2023,4,April,2,23,7,Sunday,True
1940,2023-04-24,2023,4,April,2,24,1,Monday,False
1941,2023-04-25,2023,4,April,2,25,2,Tuesday,False
1942,2023-04-26,2023,4,April,2,26,3,Wednesday,False
1943,2023-04-27,2023,4,April,2,27,4,Thursday,False
1944,2023-04-28,2023,4,April,2,28,5,Friday,False
1945,2023-04-29,2023,4,April,2,29,6,Saturday,True
1946,2023-04-30,2023,4,April,2,30,7,Sunday,True
1947,2023-05-01,2023,5,May,2,1,1,Monday,False
1948,2023-05-02,2023,5,May,2,2,2,Tuesday,False
1949,2023-05-03,2023,5,May,2,3,3,Wednesday,False
1950,2023-05-04,2023,5,May,2,4,4,Thursday,False
1951,2023-05-05,2023,5,May,2,5,5,Friday,False
1952,2023-05-06,2023,5,May,2,6,6,Saturday,True
1953,2023-05-07,2023,5,May,2,7,7,Sunday,True
1954,2023-05-08,2023,5,May,2,8,1,Monday,False
1955,2023-05-09,2023,5,May,2,9,2,Tuesday,False
1956,2023-05-10,2023,5,May,2,10,3,Wednesday,False
1957,2023-05-11,2023,5,May,2,11,4,Thursday,False
1958,2023-05-12,2023,5,May,2,12,5,Friday,False
1959,2023-05-13,2023,5,May,2,13,6,Saturday,True
1960,2023-05-14,2023,5,May,2,14,7,Sunday,True
1961,2023-05-15,2023,5,May,2,15,1,Monday,False
1962,2023-05-16,2023,5,May,2,16,2,Tuesday,False
1963,2023-05-17,2023,5,May,2,17,3,Wednesday,False
1964,2023-05-18,2023,5,May,2,18,4,Thursday,False
1965,2023-05-19,2023,5,May,2,19,5,Friday,False
1966,2023-05-20,2023,5,May,2,20,6,Saturday,True
1967,2023-05-21,2023,5,May,2,21,7,Sunday,True
1968,2023-05-22,2023,5,May,2,22,1,Monday,False
1969,2023-05-23,2023,5,May,2,23,2,Tuesday,False
1970,2023-05-24,2023,5,May,2,24,3,Wednesday,False
1971,2023-05-25,2023,5,May,2,25,4,Thursday,False
1972,2023-05-26,2023,5,May,2,26,5,Friday,False
1973,2023-05-27,2023,5,May,2,27,6,Saturday,True
1974,2023-05-28,2023,5,May,2,28,7,Sunday,True
1975,2023-05-29,2023,5,May,2,29,1,Monday,False
1976,2023-05-30,2023,5,May,2,30,2,Tuesday,False
1977,2023-05-31,2023,5,May,2,31,3,Wednesday,False
1978,2023-06-01,2023,6,June,2,1,4,Thursday,False
1979,2023-06-02,2023,6,June,2,2,5,Friday,False
1980,2023-06-03,2023,6,June,2,3,6,Saturday,True
1981,2023-06-04,2023,6,June,2,4,7,Sunday,True
1982,2023-06-05,2023,6,June,2,5,1,Monday,False
1983,2023-06-06,2023,6,June,2,6,2,Tuesday,False
1984,2023-06-07,2023,6,June,2,7,3,Wednesday,False
1985,2023-06-08,2023,6,June,2,8,4,Thursday,False
1986,2023-06-09,2023,6,June,2,9,5,Friday,False
1987,2023-06-10,2023,6,June,2,10,6,Saturday,True
1988,2023-06-11,2023,6,June,2,11,7,Sunday,True
1989,2023-06-12,2023,6,June,2,12,1,Monday,False
1990,2023-06-13,2023,6,June,2,13,2,Tuesday,False
1991,2023-06-14,2023,6,June,2,14,3,Wednesday,False
1992,2023-06-15,2023,6,June,2,15,4,Thursday,False
1993,2023-06-16,2023,6,June,2,16,5,Friday,False
1994,2023-06-17,2023,6,June,2,17,6,Saturday,True
1995,2023-06-18,2023,6,June,2,18,7,Sunday,True
1996,2023-06-19,2023,6,June,2,19,1,Monday,False
1997,2023-06-20,2023,6,June,2,20,2,Tuesday,False
1998,2023-06-21,2023,6,June,2,21,3,Wednesday,False
1999,2023-06-22,2023,6,June,2,22,4,Thursday,False
2000,2023-06-23,2023,6,June,2,23,5,Friday,False
2001,2023-06-24,2023,6,June,2,24,6,Saturday,True
2002,2023-06-25,2023,6,June,2,25,7,Sunday,True
2003,2023-06-26,2023,6,June,2,26,1,Monday,False
2004,2023-06-27,2023,6,June,2,27,2,Tuesday,False
2005,2023-06-28,2023,6,June,2,28,3,Wednesday,False
2006,2023-06-29,2023,6,June,2,29,4,Thursday,False
2007,2023-06-30,2023,6,June,2,30,5,Friday,False
2008,2023-07-01,2023,7,July,3,1,6,Saturday,True
2009,2023-07-02,2023,7,July,3,2,7,Sunday,True
2010,2023-07-03,2023,7,July,3,3,1,Monday,False
2011,2023-07-04,2023,7,July,3,4,2,Tuesday,False
2012,2023-07-05,2023,7,July,3,5,3,Wednesday,False
2013,2023-07-06,2023,7,July,3,6,4,Thursday,False
2014,2023-07-07,2023,7,July,3,7,5,Friday,False
2015,2023-07-08,2023,7,July,3,8,6,Saturday,True
2016,2023-07-09,2023,7,July,3,9,7,Sunday,True
2017,2023-07-10,2023,7,July,3,10,1,Monday,False
2018,2023-07-11,2023,7,July,3,11,2,Tuesday,False
2019,2023-07-12,2023,7,July,3,12,3,Wednesday,False
2020,2023-07-13,2023,7,July,3,13,4,Thursday,False
2021,2023-07-14,2023,7,July,3,14,5,Friday,False
2022,2023-07-15,2023,7,July,3,15,6,Saturday,True
2023,2023-07-16,2023,7,July,3,16,7,Sunday,True
2024,2023-07-17,2023,7,July,3,17,1,Monday,False
2025,2023-07-18,2023,7,July,3,18,2,Tuesday,False
2026,2023-07-19,2023,7,July,3,19,3,Wednesday,False
2027,2023-07-20,2023,7,July,3,20,4,Thursday,False
2028,2023-07-21,2023,7,July,3,21,5,Friday,False
2029,2023-07-22,2023,7,July,3,22,6,Saturday,True
2030,2023-07-23,2023,7,July,3,23,7,Sunday,True
2031,2023-07-24,2023,7,July,3,24,1,Monday,False
2032,2023-07-25,2023,7,July,3,25,2,Tuesday,False
2033,2023-07-26,2023,7,July,3,26,3,Wednesday,False
2034,2023-07-27,2023,7,July,3,27,4,Thursday,False
2035,2023-07-28,2023,7,July,3,28,5,Friday,False
2036,2023-07-29,2023,7,July,3,29,6,Saturday,True
2037,2023-07-30,2023,7,July,3,30,7,Sunday,True
2038,2023-07-31,2023,7,July,3,31,1,Monday,False
2039,2023-08-01,2023,8,August,3,1,2,Tuesday,False
2040,2023-08-02,2023,8,August,3,2,3,Wednesday,False
2041,2023-08-03,2023,8,August,3,3,4,Thursday,False
2042,2023-08-04,2023,8,August,3,4,5,Friday,False
2043,2023-08-05,2023,8,August,3,5,6,Saturday,True
2044,2023-08-06,2023,8,August,3,6,7,Sunday,True
2045,2023-08-07,2023,8,August,3,7,1,Monday,False
2046,2023-08-08,2023,8,August,3,8,2,Tuesday,False
2047,2023-08-09,2023,8,August,3,9,3,Wednesday,False
2048,2023-08-10,2023,8,August,3,10,4,Thursday,False
2049,2023-08-11,2023,8,August,3,11,5,Friday,False
2050,2023-08-12,2023,8,August,3,12,6,Saturday,True
2051,2023-08-13,2023,8,August,3,13,7,Sunday,True
2052,2023-08-14,2023,8,August,3,14,1,Monday,False
2053,2023-08-15,2023,8,August,3,15,2,Tuesday,False
2054,2023-08-16,2023,8,August,3,16,3,Wednesday,False
2055,2023-08-17,2023,8,August,3,17,4,Thursday,False
2056,2023-08-18,2023,8,August,3,18,5,Friday,False
2057,2023-08-19,2023,8,August,3,19,6,Saturday,True
2058,2023-08-20,2023,8,August,3,20,7,Sunday,True
2059,2023-08-21,2023,8,August,3,21,1,Monday,False
2060,2023-08-22,2023,8,August,3,22,2,Tuesday,False
2061,2023-08-23,2023,8,August,3,23,3,Wednesday,False
2062,2023-08-24,2023,8,August,3,24,4,Thursday,False
2063,2023-08-25,2023,8,August,3,25,5,Friday,False
2064,2023-08-26,2023,8,August,3,26,6,Saturday,True
2065,2023-08-27,2023,8,August,3,27,7,Sunday,True
2066,2023-08-28,2023,8,August,3,28,1,Monday,False
2067,2023-08-29,2023,8,August,3,29,2,Tuesday,False
2068,2023-08-30,2023,8,August,3,30,3,Wednesday,False
2069,2023-08-31,2023,8,August,3,31,4,Thursday,False
2070,2023-09-01,2023,9,September,3,1,5,Friday,False
2071,2023-09-02,2023,9,September,3,2,6,Saturday,True
2072,2023-09-03,2023,9,September,3,3,7,Sunday,True
2073,2023-09-04,2023,9,September,3,4,1,Monday,False
2074,2023-09-05,2023,9,September,3,5,2,Tuesday,False
2075,2023-09-06,2023,9,September,3,6,3,Wednesday,False
2076,2023-09-07,2023,9,September,3,7,4,Thursday,False
2077,2023-09-08,2023,9,September,3,8,5,Friday,False
2078,2023-09-09,2023,9,September,3,9,6,Saturday,True
2079,2023-09-10,2023,9,September,3,10,7,Sunday,True
2080,2023-09-11,2023,9,September,3,11,1,Monday,False
2081,2023-09-12,2023,9,September,3,12,2,Tuesday,False
2082,2023-09-13,2023,9,September,3,13,3,Wednesday,False
2083,2023-09-14,2023,9,September,3,14,4,Thursday,False
2084,2023-09-15,2023,9,September,3,15,5,Friday,False
2085,2023-09-16,2023,9,September,3,16,6,Saturday,True
2086,2023-09-17,2023,9,September,3,17,7,Sunday,True
2087,2023-09-18,2023,9,September,3,18,1,Monday,False
2088,2023-09-19,2023,9,September,3,19,2,Tuesday,False
2089,2023-09-20,2023,9,September,3,20,3,Wednesday,False
2090,2023-09-21,2023,9,September,3,21,4,Thursday,False
2091,2023-09-22,2023,9,September,3,22,5,Friday,False
2092,2023-09-23,2023,9,September,3,23,6,Saturday,True
2093,2023-09-24,2023,9,September,3,24,7,Sunday,True
2094,2023-09-25,2023,9,September,3,25,1,Monday,False
2095,2023-09-26,2023,9,September,3,26,2,Tuesday,False
2096,2023-09-27,2023,9,September,3,27,3,Wednesday,False
2097,2023-09-28,2023,9,September,3,28,4,Thursday,False
2098,2023-09-29,2023,9,September,3,29,5,Friday,False
2099,2023-09-30,2023,9,September,3,30,6,Saturday,True
2100,2023-10-01,2023,10,October,4,1,7,Sunday,True
2101,2023-10-02,2023,10,October,4,2,1,Monday,False
2102,2023-10-03,2023,10,October,4,3,2,Tuesday,False
2103,2023-10-04,2023,10,October,4,4,3,Wednesday,False
2104,2023-10-05,2023,10,October,4,5,4,Thursday,False
2105,2023-10-06,2023,10,October,4,6,5,Friday,False
2106,2023-10-07,2023,10,October,4,7,6,Saturday,True
2107,2023-10-08,2023,10,October,4,8,7,Sunday,True
2108,2023-10-09,2023,10,October,4,9,1,Monday,False
2109,2023-10-10,2023,10,October,4,10,2,Tuesday,False
2110,2023-10-11,2023,10,October,4,11,3,Wednesday,False
2111,2023-10-12,2023,10,October,4,12,4,Thursday,False
2112,2023-10-13,2023,10,October,4,13,5,Friday,False
2113,2023-10-14,2023,10,October,4,14,6,Saturday,True
2114,2023-10-15,2023,10,October,4,15,7,Sunday,True
2115,2023-10-16,2023,10,October,4,16,1,Monday,False
2116,2023-10-17,2023,10,October,4,17,2,Tuesday,False
2117,2023-10-18,2023,10,October,4,18,3,Wednesday,False
2118,2023-10-19,2023,10,October,4,19,4,Thursday,False
2119,2023-10-20,2023,10,October,4,20,5,Friday,False
2120,2023-10-21,2023,10,October,4,21,6,Saturday,True
2121,2023-10-22,2023,10,October,4,22,7,Sunday,True
2122,2023-10-23,2023,10,October,4,23,1,Monday,False
2123,2023-10-24,2023,10,October,4,24,2,Tuesday,False
2124,2023-10-25,2023,10,October,4,25,3,Wednesday,False
2125,2023-10-26,2023,10,October,4,26,4,Thursday,False
2126,2023-10-27,2023,10,October,4,27,5,Friday,False
2127,2023-10-28,2023,10,October,4,28,6,Saturday,True
2128,2023-10-29,2023,10,October,4,29,7,Sunday,True
2129,2023-10-30,2023,10,October,4,30,1,Monday,False
2130,2023-10-31,2023,10,October,4,31,2,Tuesday,False
2131,2023-11-01,2023,11,November,4,1,3,Wednesday,False
2132,2023-11-02,2023,11,November,4,2,4,Thursday,False
2133,2023-11-03,2023,11,November,4,3,5,Friday,False
2134,2023-11-04,2023,11,November,4,4,6,Saturday,True
2135,2023-11-05,2023,11,November,4,5,7,Sunday,True
2136,2023-11-06,2023,11,November,4,6,1,Monday,False
2137,2023-11-07,2023,11,November,4,7,2,Tuesday,False
2138,2023-11-08,2023,11,November,4,8,3,Wednesday,False
2139,2023-11-09,2023,11,November,4,9,4,Thursday,False
2140,2023-11-10,2023,11,November,4,10,5,Friday,False
2141,2023-11-11,2023,11,November,4,11,6,Saturday,True
2142,2023-11-12,2023,11,November,4,12,7,Sunday,True
2143,2023-11-13,2023,11,November,4,13,1,Monday,False
2144,2023-11-14,2023,11,November,4,14,2,Tuesday,False
2145,2023-11-15,2023,11,November,4,15,3,Wednesday,False
2146,2023-11-16,2023,11,November,4,16,4,Thursday,False
2147,2023-11-17,2023,11,November,4,17,5,Friday,False
2148,2023-11-18,2023,11,November,4,18,6,Saturday,True
2149,2023-11-19,2023,11,November,4,19,7,Sunday,True
2150,2023-11-20,2023,11,November,4,20,1,Monday,False
2151,2023-11-21,2023,11,November,4,21,2,Tuesday,False
2152,2023-11-22,2023,11,November,4,22,3,Wednesday,False
2153,2023-11-23,2023,11,November,4,23,4,Thursday,False
2154,2023-11-24,2023,11,November,4,24,5,Friday,False
2155,2023-11-25,2023,11,November,4,25,6,Saturday,True
2156,2023-11-26,2023,11,November,4,26,7,Sunday,True
2157,2023-11-27,2023,11,November,4,27,1,Monday,False
2158,2023-11-28,2023,11,November,4,28,2,Tuesday,False
2159,2023-11-29,2023,11,November,4,29,3,Wednesday,False
2160,2023-11-30,2023,11,November,4,30,4,Thursday,False
2161,2023-12-01,2023,12,December,4,1,5,Friday,False
2162,2023-12-02,2023,12,December,4,2,6,Saturday,True
2163,2023-12-03,2023,12,December,4,3,7,Sunday,True
2164,2023-12-04,2023,12,December,4,4,1,Monday,False
2165,2023-12-05,2023,12,December,4,5,2,Tuesday,False
2166,2023-12-06,2023,12,December,4,6,3,Wednesday,False
2167,2023-12-07,2023,12,December,4,7,4,Thursday,False
2168,2023-12-08,2023,12,December,4,8,5,Friday,False
2169,2023-12-09,2023,12,December,4,9,6,Saturday,True
2170,2023-12-10,2023,12,December,4,10,7,Sunday,True
2171,2023-12-11,2023,12,December,4,11,1,Monday,False
2172,2023-12-12,2023,12,December,4,12,2,Tuesday,False
2173,2023-12-13,2023,12,December,4,13,3,Wednesday,False
2174,2023-12-14,2023,12,December,4,14,4,Thursday,False
2175,2023-12-15,2023,12,December,4,15,5,Friday,False
2176,2023-12-16,2023,12,December,4,16,6,Saturday,True
2177,2023-12-17,2023,12,December,4,17,7,Sunday,True
2178,2023-12-18,2023,12,December,4,18,1,Monday,False
2179,2023-12-19,2023,12,December,4,19,2,Tuesday,False
2180,2023-12-20,2023,12,December,4,20,3,Wednesday,False
2181,2023-12-21,2023,12,December,4,21,4,Thursday,False
2182,2023-12-22,2023,12,December,4,22,5,Friday,False
2183,2023-12-23,2023,12,December,4,23,6,Saturday,True
2184,2023-12-24,2023,12,December,4,24,7,Sunday,True
2185,2023-12-25,2023,12,December,4,25,1,Monday,False
2186,2023-12-26,2023,12,December,4,26,2,Tuesday,False
2187,2023-12-27,2023,12,December,4,27,3,Wednesday,False
2188,2023-12-28,2023,12,December,4,28,4,Thursday,False
2189,2023-12-29,2023,12,December,4,29,5,Friday,False
2190,2023-12-30,2023,12,December,4,30,6,Saturday,True
2191,2023-12-31,2023,12,December,4,31,7,Sunday,True
2192,2024-01-01,2024,1,January,1,1,1,Monday,False
2193,2024-01-02,2024,1,January,1,2,2,Tuesday,False
2194,2024-01-03,2024,1,January,1,3,3,Wednesday,False
2195,2024-01-04,2024,1,January,1,4,4,Thursday,False
2196,2024-01-05,2024,1,January,1,5,5,Friday,False
2197,2024-01-06,2024,1,January,1,6,6,Saturday,True
2198,2024-01-07,2024,1,January,1,7,7,Sunday,True
2199,2024-01-08,2024,1,January,1,8,1,Monday,False
2200,2024-01-09,2024,1,January,1,9,2,Tuesday,False
2201,2024-01-10,2024,1,January,1,10,3,Wednesday,False
2202,2024-01-11,2024,1,January,1,11,4,Thursday,False
2203,2024-01-12,2024,1,January,1,12,5,Friday,False
2204,2024-01-13,2024,1,January,1,13,6,Saturday,True
2205,2024-01-14,2024,1,January,1,14,7,Sunday,True
2206,2024-01-15,2024,1,January,1,15,1,Monday,False
2207,2024-01-16,2024,1,January,1,16,2,Tuesday,False
2208,2024-01-17,2024,1,January,1,17,3,Wednesday,False
2209,2024-01-18,2024,1,January,1,18,4,Thursday,False
2210,2024-01-19,2024,1,January,1,19,5,Friday,False
2211,2024-01-20,2024,1,January,1,20,6,Saturday,True
2212,2024-01-21,2024,1,January,1,21,7,Sunday,True
2213,2024-01-22,2024,1,January,1,22,1,Monday,False
2214,2024-01-23,2024,1,January,1,23,2,Tuesday,False
2215,2024-01-24,2024,1,January,1,24,3,Wednesday,False
2216,2024-01-25,2024,1,January,1,25,4,Thursday,False
2217,2024-01-26,2024,1,January,1,26,5,Friday,False
2218,2024-01-27,2024,1,January,1,27,6,Saturday,True
2219,2024-01-28,2024,1,January,1,28,7,Sunday,True
2220,2024-01-29,2024,1,January,1,29,1,Monday,False
2221,2024-01-30,2024,1,January,1,30,2,Tuesday,False
2222,2024-01-31,2024,1,January,1,31,3,Wednesday,False
2223,2024-02-01,2024,2,February,1,1,4,Thursday,False
2224,2024-02-02,2024,2,February,1,2,5,Friday,False
2225,2024-02-03,2024,2,February,1,3,6,Saturday,True
2226,2024-02-04,2024,2,February,1,4,7,Sunday,True
2227,2024-02-05,2024,2,February,1,5,1,Monday,False
2228,2024-02-06,2024,2,February,1,6,2,Tuesday,False
2229,2024-02-07,2024,2,February,1,7,3,Wednesday,False
2230,2024-02-08,2024,2,February,1,8,4,Thursday,False
2231,2024-02-09,2024,2,February,1,9,5,Friday,False
2232,2024-02-10,2024,2,February,1,10,6,Saturday,True
2233,2024-02-11,2024,2,February,1,11,7,Sunday,True
2234,2024-02-12,2024,2,February,1,12,1,Monday,False
2235,2024-02-13,2024,2,February,1,13,2,Tuesday,False
2236,2024-02-14,2024,2,February,1,14,3,Wednesday,False
2237,2024-02-15,2024,2,February,1,15,4,Thursday,False
2238,2024-02-16,2024,2,February,1,16,5,Friday,False
2239,2024-02-17,2024,2,February,1,17,6,Saturday,True
2240,2024-02-18,2024,2,February,1,18,7,Sunday,True
2241,2024-02-19,2024,2,February,1,19,1,Monday,False
2242,2024-02-20,2024,2,February,1,20,2,Tuesday,False
2243,2024-02-21,2024,2,February,1,21,3,Wednesday,False
2244,2024-02-22,2024,2,February,1,22,4,Thursday,False
2245,2024-02-23,2024,2,February,1,23,5,Friday,False
2246,2024-02-24,2024,2,February,1,24,6,Saturday,True
2247,2024-02-25,2024,2,February,1,25,7,Sunday,True
2248,2024-02-26,2024,2,February,1,26,1,Monday,False
2249,2024-02-27,2024,2,February,1,27,2,Tuesday,False
2250,2024-02-28,2024,2,February,1,28,3,Wednesday,False
2251,2024-02-29,2024,2,February,1,29,4,Thursday,False
2252,2024-03-01,2024,3,March,1,1,5,Friday,False
2253,2024-03-02,2024,3,March,1,2,6,Saturday,True
2254,2024-03-03,2024,3,March,1,3,7,Sunday,True
2255,2024-03-04,2024,3,March,1,4,1,Monday,False
2256,2024-03-05,2024,3,March,1,5,2,Tuesday,False
2257,2024-03-06,2024,3,March,1,6,3,Wednesday,False
2258,2024-03-07,2024,3,March,1,7,4,Thursday,False
2259,2024-03-08,2024,3,March,1,8,5,Friday,False
2260,2024-03-09,2024,3,March,1,9,6,Saturday,True
2261,2024-03-10,2024,3,March,1,10,7,Sunday,True
2262,2024-03-11,2024,3,March,1,11,1,Monday,False
2263,2024-03-12,2024,3,March,1,12,2,Tuesday,False
2264,2024-03-13,2024,3,March,1,13,3,Wednesday,False
2265,2024-03-14,2024,3,March,1,14,4,Thursday,False
2266,2024-03-15,2024,3,March,1,15,5,Friday,False
2267,2024-03-16,2024,3,March,1,16,6,Saturday,True
2268,2024-03-17,2024,3,March,1,17,7,Sunday,True
2269,2024-03-18,2024,3,March,1,18,1,Monday,False
2270,2024-03-19,2024,3,March,1,19,2,Tuesday,False
2271,2024-03-20,2024,3,March,1,20,3,Wednesday,False
2272,2024-03-21,2024,3,March,1,21,4,Thursday,False
2273,2024-03-22,2024,3,March,1,22,5,Friday,False
2274,2024-03-23,2024,3,March,1,23,6,Saturday,True
2275,2024-03-24,2024,3,March,1,24,7,Sunday,True
2276,2024-03-25,2024,3,March,1,25,1,Monday,False
2277,2024-03-26,2024,3,March,1,26,2,Tuesday,False
2278,2024-03-27,2024,3,March,1,27,3,Wednesday,False
2279,2024-03-28,2024,3,March,1,28,4,Thursday,False
2280,2024-03-29,2024,3,March,1,29,5,Friday,False
2281,2024-03-30,2024,3,March,1,30,6,Saturday,True
2282,2024-03-31,2024,3,March,1,31,7,Sunday,True
2283,2024-04-01,2024,4,April,2,1,1,Monday,False
2284,2024-04-02,2024,4,April,2,2,2,Tuesday,False
2285,2024-04-03,2024,4,April,2,3,3,Wednesday,False
2286,2024-04-04,2024,4,April,2,4,4,Thursday,False
2287,2024-04-05,2024,4,April,2,5,5,Friday,False
2288,2024-04-06,2024,4,April,2,6,6,Saturday,True
2289,2024-04-07,2024,4,April,2,7,7,Sunday,True
2290,2024-04-08,2024,4,April,2,8,1,Monday,False
2291,2024-04-09,2024,4,April,2,9,2,Tuesday,False
2292,2024-04-10,2024,4,April,2,10,3,Wednesday,False
2293,2024-04-11,2024,4,April,2,11,4,Thursday,False
2294,2024-04-12,2024,4,April,2,12,5,Friday,False
2295,2024-04-13,2024,4,April,2,13,6,Saturday,True
2296,2024-04-14,2024,4,April,2,14,7,Sunday,True
2297,2024-04-15,2024,4,April,2,15,1,Monday,False
2298,2024-04-16,2024,4,April,2,16,2,Tuesday,False
2299,2024-04-17,2024,4,April,2,17,3,Wednesday,False
2300,2024-04-18,2024,4,April,2,18,4,Thursday,False
2301,2024-04-19,2024,4,April,2,19,5,Friday,False
2302,2024-04-20,2024,4,April,2,20,6,Saturday,True
2303,2024-04-21,2024,4,April,2,21,7,Sunday,True
2304,2024-04-22,2024,4,April,2,22,1,Monday,False
2305,2024-04-23,2024,4,April,2,23,2,Tuesday,False
2306,2024-04-24,2024,4,April,2,24,3,Wednesday,False
2307,2024-04-25,2024,4,April,2,25,4,Thursday,False
2308,2024-04-26,2024,4,April,2,26,5,Friday,False
2309,2024-04-27,2024,4,April,2,27,6,Saturday,True
2310,2024-04-28,2024,4,April,2,28,7,Sunday,True
2311,2024-04-29,2024,4,April,2,29,1,Monday,False
2312,2024-04-30,2024,4,April,2,30,2,Tuesday,False
2313,2024-05-01,2024,5,May,2,1,3,Wednesday,False
2314,2024-05-02,2024,5,May,2,2,4,Thursday,False
2315,2024-05-03,2024,5,May,2,3,5,Friday,False
2316,2024-05-04,2024,5,May,2,4,6,Saturday,True
2317,2024-05-05,2024,5,May,2,5,7,Sunday,True
2318,2024-05-06,2024,5,May,2,6,1,Monday,False
2319,2024-05-07,2024,5,May,2,7,2,Tuesday,False
2320,2024-05-08,2024,5,May,2,8,3,Wednesday,False
2321,2024-05-09,2024,5,May,2,9,4,Thursday,False
2322,2024-05-10,2024,5,May,2,10,5,Friday,False
2323,2024-05-11,2024,5,May,2,11,6,Saturday,True
2324,2024-05-12,2024,5,May,2,12,7,Sunday,True
2325,2024-05-13,2024,5,May,2,13,1,Monday,False
2326,2024-05-14,2024,5,May,2,14,2,Tuesday,False
2327,2024-05-15,2024,5,May,2,15,3,Wednesday,False
2328,2024-05-16,2024,5,May,2,16,4,Thursday,False
2329,2024-05-17,2024,5,May,2,17,5,Friday,False
2330,2024-05-18,2024,5,May,2,18,6,Saturday,True
2331,2024-05-19,2024,5,May,2,19,7,Sunday,True
2332,2024-05-20,2024,5,May,2,20,1,Monday,False
2333,2024-05-21,2024,5,May,2,21,2,Tuesday,False
2334,2024-05-22,2024,5,May,2,22,3,Wednesday,False
2335,2024-05-23,2024,5,May,2,23,4,Thursday,False
2336,2024-05-24,2024,5,May,2,24,5,Friday,False
2337,2024-05-25,2024,5,May,2,25,6,Saturday,True
2338,2024-05-26,2024,5,May,2,26,7,Sunday,True
2339,2024-05-27,2024,5,May,2,27,1,Monday,False
2340,2024-05-28,2024,5,May,2,28,2,Tuesday,False
2341,2024-05-29,2024,5,May,2,29,3,Wednesday,False
2342,2024-05-30,2024,5,May,2,30,4,Thursday,False
2343,2024-05-31,2024,5,May,2,31,5,Friday,False
2344,2024-06-01,2024,6,June,2,1,6,Saturday,True
2345,2024-06-02,2024,6,June,2,2,7,Sunday,True
2346,2024-06-03,2024,6,June,2,3,1,Monday,False
2347,2024-06-04,2024,6,June,2,4,2,Tuesday,False
2348,2024-06-05,2024,6,June,2,5,3,Wednesday,False
2349,2024-06-06,2024,6,June,2,6,4,Thursday,False
2350,2024-06-07,2024,6,June,2,7,5,Friday,False
2351,2024-06-08,2024,6,June,2,8,6,Saturday,True
2352,2024-06-09,2024,6,June,2,9,7,Sunday,True
2353,2024-06-10,2024,6,June,2,10,1,Monday,False
2354,2024-06-11,2024,6,June,2,11,2,Tuesday,False
2355,2024-06-12,2024,6,June,2,12,3,Wednesday,False
2356,2024-06-13,2024,6,June,2,13,4,Thursday,False
2357,2024-06-14,2024,6,June,2,14,5,Friday,False
